transaction_id,transaction_date,country,customer_id,account_id,amount,currency,transaction_type,channel,status
670,2024-01-08,US,40,432,3126.99,GBP,TRANSFER,BRANCH,PENDING
671,2024-01-21,BE,414,275,2065.11,EUR,DEBIT,ONLINE,PENDING
672,2024-01-04,NL,316,463,1361.4,GBP,CREDIT,ONLINE,PENDING
673,2024-01-01,ES,25,547,111.63,EUR,CREDIT,BRANCH,POSTED
674,2024-01-23,NL,372,8,1164.82,EUR,DEBIT,MOBILE,POSTED
675,2024-01-11,MA,159,510,4989.82,USD,TRANSFER,ATM,PENDING
676,2024-01-03,ES,28,272,3878.49,EUR,TRANSFER,MOBILE,POSTED
677,2024-01-07,US,418,390,4141.43,EUR,TRANSFER,ONLINE,PENDING
678,2024-01-25,NL,126,755,4972.68,EUR,CREDIT,ATM,REVERSED
679,2024-01-22,IT,242,398,3407.53,USD,CREDIT,ONLINE,REVERSED
680,2024-01-24,FR,381,562,2605.11,USD,CREDIT,BRANCH,POSTED
681,2024-01-12,FR,442,682,1089.72,EUR,DEBIT,MOBILE,PENDING
682,2024-01-01,ES,406,282,2923.9,USD,DEBIT,ATM,POSTED
683,2024-01-19,NL,352,610,775.8,EUR,DEBIT,ONLINE,PENDING
684,2024-01-03,PT,173,777,3126.04,EUR,CREDIT,ONLINE,REVERSED
685,2024-01-18,DE,64,499,1164.14,GBP,TRANSFER,BRANCH,PENDING
686,2024-01-24,IT,10,705,1889.47,GBP,DEBIT,BRANCH,POSTED
687,2024-01-16,NL,286,301,2714.13,USD,DEBIT,ONLINE,REVERSED
688,2024-01-12,UK,374,479,1377.35,GBP,TRANSFER,ONLINE,POSTED
689,2024-01-17,ES,230,302,4097.27,GBP,CREDIT,MOBILE,POSTED
690,2024-01-25,BE,194,751,928.49,EUR,TRANSFER,BRANCH,REVERSED
691,2024-01-08,UK,369,64,3291.79,GBP,CREDIT,ONLINE,REVERSED
692,2024-01-22,NL,392,564,771.5,USD,CREDIT,MOBILE,REVERSED
693,2024-01-11,DE,49,535,3294.8,EUR,DEBIT,ONLINE,POSTED
694,2024-01-07,DE,248,196,494.67,GBP,TRANSFER,MOBILE,REVERSED
695,2024-01-16,BE,319,718,2951.91,EUR,CREDIT,ONLINE,REVERSED
696,2024-01-23,DE,6,213,3279.09,EUR,CREDIT,ATM,PENDING
697,2024-01-18,MA,420,377,3971.45,EUR,TRANSFER,BRANCH,REVERSED
698,2024-01-02,DE,427,311,390.6,EUR,TRANSFER,ATM,POSTED
699,2024-01-24,IT,272,394,948.11,GBP,TRANSFER,ONLINE,REVERSED
700,2024-01-21,ES,285,767,2791.15,GBP,DEBIT,BRANCH,REVERSED
701,2024-01-15,MA,452,106,834.88,EUR,TRANSFER,MOBILE,REVERSED
702,2024-01-11,ES,273,614,2215.62,USD,CREDIT,BRANCH,PENDING
703,2024-01-14,MA,422,743,1617.93,EUR,TRANSFER,ONLINE,PENDING
704,2024-01-25,BE,474,762,1271.19,USD,CREDIT,MOBILE,POSTED
705,2024-01-24,FR,145,610,82.5,EUR,CREDIT,ATM,PENDING
706,2024-01-08,IT,438,322,109.49,GBP,CREDIT,ONLINE,POSTED
707,2024-01-02,NL,182,159,692.9,USD,TRANSFER,ONLINE,POSTED
708,2024-01-09,US,47,584,1999.59,EUR,TRANSFER,ATM,REVERSED
709,2024-01-11,NL,88,499,4128.7,GBP,TRANSFER,ATM,REVERSED
710,2024-01-21,US,19,748,4041.9,USD,DEBIT,ATM,PENDING
711,2024-01-12,MA,213,123,4349.06,EUR,TRANSFER,ATM,REVERSED
712,2024-01-25,MA,27,312,2622.39,USD,TRANSFER,ONLINE,PENDING
713,2024-01-17,IT,78,51,3368.5,USD,CREDIT,ATM,POSTED
714,2024-01-14,US,402,403,740.91,USD,DEBIT,MOBILE,REVERSED
715,2024-01-24,FR,280,408,1313.53,USD,TRANSFER,MOBILE,REVERSED
716,2024-01-05,ES,246,572,991.34,USD,TRANSFER,ONLINE,REVERSED
717,2024-01-20,BE,126,248,359.15,USD,CREDIT,ATM,POSTED
718,2024-01-22,MA,216,374,1742.19,USD,CREDIT,ATM,PENDING
719,2024-01-06,UK,315,452,3116.29,USD,DEBIT,ONLINE,POSTED
720,2024-01-22,UK,79,775,3642.71,EUR,DEBIT,ATM,POSTED
721,2024-01-20,ES,444,294,69.65,GBP,DEBIT,BRANCH,PENDING
722,2024-01-16,FR,169,214,3700.32,EUR,DEBIT,BRANCH,REVERSED
723,2024-01-16,PT,373,144,3475.66,GBP,DEBIT,MOBILE,REVERSED
724,2024-01-29,BE,22,261,852.43,USD,DEBIT,BRANCH,POSTED
725,2024-01-15,FR,34,397,3302.2,GBP,TRANSFER,BRANCH,POSTED
726,2024-01-01,US,444,664,1933.23,USD,TRANSFER,ATM,PENDING
727,2024-01-16,PT,272,90,932.9,GBP,CREDIT,ATM,POSTED
728,2024-01-08,BE,156,341,2450.17,GBP,DEBIT,ATM,PENDING
729,2024-01-22,UK,181,640,1512.33,GBP,CREDIT,ATM,REVERSED
730,2024-01-09,MA,455,30,4720.74,USD,DEBIT,ONLINE,PENDING
731,2024-01-29,MA,336,140,439.89,USD,TRANSFER,ONLINE,PENDING
732,2024-01-08,PT,78,436,4852.72,GBP,CREDIT,MOBILE,REVERSED
733,2024-01-05,IT,334,141,2905.57,GBP,DEBIT,ONLINE,PENDING
734,2024-01-23,BE,465,138,2150.89,EUR,TRANSFER,ONLINE,PENDING
735,2024-01-03,BE,272,736,592.82,USD,DEBIT,ATM,PENDING
736,2024-01-29,MA,492,421,1517.44,GBP,TRANSFER,BRANCH,POSTED
737,2024-01-25,IT,54,134,924.55,GBP,TRANSFER,BRANCH,REVERSED
738,2024-01-19,PT,118,610,1161.68,GBP,DEBIT,BRANCH,POSTED
739,2024-01-23,NL,68,514,4230.85,USD,TRANSFER,BRANCH,POSTED
740,2024-01-28,MA,251,485,688.43,EUR,DEBIT,ATM,PENDING
741,2024-01-25,FR,473,276,4751.04,EUR,TRANSFER,ONLINE,POSTED
742,2024-01-03,ES,474,449,4335.78,USD,TRANSFER,BRANCH,PENDING
743,2024-01-29,IT,218,414,3881.3,GBP,TRANSFER,MOBILE,REVERSED
744,2024-01-11,MA,313,760,2860.1,GBP,TRANSFER,ATM,REVERSED
745,2024-01-04,NL,233,43,4389.02,EUR,TRANSFER,MOBILE,REVERSED
746,2024-01-02,BE,198,528,3826.03,EUR,DEBIT,BRANCH,PENDING
747,2024-01-13,US,396,292,2307.27,USD,CREDIT,ATM,REVERSED
748,2024-01-17,ES,237,661,2259.04,GBP,TRANSFER,ATM,POSTED
749,2024-01-25,PT,480,712,2732.49,USD,CREDIT,BRANCH,PENDING
750,2024-01-01,ES,232,604,4483.19,EUR,CREDIT,ATM,PENDING
751,2024-01-11,ES,367,750,618.6,EUR,TRANSFER,MOBILE,REVERSED
752,2024-01-12,DE,268,724,1921.05,GBP,TRANSFER,ONLINE,PENDING
753,2024-01-18,MA,22,786,855.25,USD,TRANSFER,ONLINE,POSTED
754,2024-01-28,ES,91,787,3560.53,USD,CREDIT,BRANCH,REVERSED
755,2024-01-25,NL,147,641,904.3,EUR,DEBIT,ATM,REVERSED
756,2024-01-25,US,6,469,2488.64,USD,TRANSFER,ATM,REVERSED
757,2024-01-29,NL,121,222,2944.72,USD,CREDIT,MOBILE,PENDING
758,2024-01-03,PT,307,6,1224.32,GBP,CREDIT,ONLINE,POSTED
759,2024-01-06,ES,28,668,1745.75,EUR,DEBIT,BRANCH,PENDING
760,2024-01-30,DE,25,111,2085.37,EUR,DEBIT,BRANCH,REVERSED
761,2024-01-22,PT,293,575,887.92,USD,TRANSFER,BRANCH,POSTED
762,2024-01-03,US,165,377,4487.75,EUR,CREDIT,ATM,PENDING
763,2024-01-16,ES,62,711,4297.18,USD,TRANSFER,MOBILE,REVERSED
764,2024-01-07,IT,313,59,547.4,GBP,TRANSFER,ATM,PENDING
765,2024-01-24,PT,478,723,1436.65,GBP,CREDIT,BRANCH,REVERSED
766,2024-01-19,PT,181,132,3071.84,USD,TRANSFER,MOBILE,PENDING
767,2024-01-26,ES,452,624,1164.38,USD,DEBIT,ATM,POSTED
768,2024-01-01,NL,320,120,3687.6,EUR,TRANSFER,MOBILE,PENDING
769,2024-01-02,UK,179,573,4030.41,EUR,DEBIT,ONLINE,REVERSED
770,2024-01-10,US,404,69,1539.55,GBP,TRANSFER,BRANCH,POSTED
771,2024-01-04,UK,174,405,3622.26,GBP,DEBIT,ONLINE,POSTED
772,2024-01-11,UK,472,688,2396.06,USD,DEBIT,ONLINE,PENDING
773,2024-01-05,NL,456,549,4479.75,USD,CREDIT,ATM,REVERSED
774,2024-01-10,PT,371,694,1578.2,GBP,DEBIT,ONLINE,REVERSED
775,2024-01-22,UK,409,362,332.0,EUR,CREDIT,ATM,PENDING
776,2024-01-13,BE,431,169,2855.34,USD,DEBIT,ATM,PENDING
777,2024-01-23,UK,363,32,1358.22,EUR,CREDIT,ONLINE,PENDING
778,2024-01-15,US,110,537,1512.29,EUR,CREDIT,ATM,POSTED
779,2024-01-30,DE,227,518,125.65,USD,TRANSFER,ONLINE,POSTED
780,2024-01-11,NL,375,536,1552.48,USD,DEBIT,ATM,REVERSED
781,2024-01-22,ES,105,741,183.73,USD,TRANSFER,ATM,POSTED
782,2024-01-10,FR,351,608,4359.5,USD,CREDIT,ATM,POSTED
783,2024-01-17,US,11,591,3792.71,GBP,DEBIT,BRANCH,POSTED
784,2024-01-07,US,141,545,1596.43,USD,TRANSFER,ATM,PENDING
785,2024-01-05,ES,140,117,77.27,GBP,TRANSFER,ATM,POSTED
786,2024-01-18,UK,281,326,1355.99,GBP,CREDIT,ONLINE,POSTED
787,2024-01-03,US,313,346,2703.34,EUR,DEBIT,ATM,PENDING
788,2024-01-29,FR,54,392,269.95,USD,CREDIT,ONLINE,REVERSED
789,2024-01-20,PT,322,706,3497.13,GBP,CREDIT,BRANCH,PENDING
790,2024-01-27,IT,365,776,3354.68,GBP,DEBIT,MOBILE,REVERSED
791,2024-01-05,DE,416,715,2341.91,USD,CREDIT,MOBILE,PENDING
792,2024-01-08,IT,73,631,1291.01,USD,CREDIT,ONLINE,REVERSED
793,2024-01-30,UK,403,332,2266.96,EUR,DEBIT,MOBILE,POSTED
794,2024-01-12,NL,236,174,1412.0,USD,TRANSFER,ONLINE,REVERSED
795,2024-01-04,MA,418,731,3983.99,USD,TRANSFER,ATM,PENDING
796,2024-01-18,NL,205,604,2067.8,GBP,DEBIT,ONLINE,PENDING
797,2024-01-13,DE,174,213,4069.76,GBP,CREDIT,MOBILE,REVERSED
798,2024-01-26,UK,278,710,1181.54,GBP,TRANSFER,ATM,REVERSED
799,2024-01-30,PT,428,498,572.5,GBP,CREDIT,BRANCH,REVERSED
800,2024-01-04,NL,90,315,4779.46,EUR,TRANSFER,ATM,REVERSED
801,2024-01-27,PT,394,388,1637.71,GBP,TRANSFER,ATM,POSTED
802,2024-01-07,ES,454,594,4516.38,GBP,DEBIT,ONLINE,REVERSED
803,2024-01-05,NL,272,298,1950.52,GBP,CREDIT,ONLINE,POSTED
804,2024-01-22,UK,153,583,3971.94,GBP,CREDIT,MOBILE,REVERSED
805,2024-01-30,UK,45,596,41.59,GBP,CREDIT,ONLINE,PENDING
806,2024-01-02,UK,461,562,4839.53,EUR,TRANSFER,BRANCH,POSTED
807,2024-01-28,US,443,31,1176.97,GBP,TRANSFER,MOBILE,REVERSED
808,2024-01-11,MA,207,390,2176.52,EUR,TRANSFER,ONLINE,PENDING
809,2024-01-05,IT,284,393,4216.8,USD,CREDIT,ONLINE,PENDING
810,2024-01-28,ES,68,11,359.66,EUR,DEBIT,MOBILE,REVERSED
811,2024-01-14,ES,43,140,3211.57,USD,CREDIT,MOBILE,REVERSED
812,2024-01-06,NL,260,434,2760.7,USD,CREDIT,BRANCH,POSTED
813,2024-01-06,MA,309,7,2890.11,GBP,DEBIT,BRANCH,PENDING
814,2024-01-30,BE,295,375,168.28,EUR,TRANSFER,MOBILE,REVERSED
815,2024-01-12,DE,297,493,4808.73,EUR,DEBIT,BRANCH,PENDING
816,2024-01-17,DE,267,624,443.14,USD,TRANSFER,ATM,REVERSED
817,2024-01-21,BE,408,593,1563.19,EUR,CREDIT,ATM,PENDING
818,2024-01-15,BE,463,480,2870.25,USD,CREDIT,BRANCH,PENDING
819,2024-01-10,ES,18,711,4614.4,GBP,CREDIT,BRANCH,POSTED
820,2024-01-21,NL,296,173,2864.73,GBP,CREDIT,ATM,PENDING
821,2024-01-16,DE,64,517,385.23,USD,CREDIT,ONLINE,REVERSED
822,2024-01-09,US,439,263,72.0,EUR,TRANSFER,ONLINE,REVERSED
823,2024-01-24,ES,337,457,1849.46,EUR,CREDIT,ONLINE,PENDING
824,2024-01-06,BE,441,33,1714.9,EUR,DEBIT,ONLINE,PENDING
825,2024-01-25,MA,394,392,1190.5,USD,TRANSFER,ONLINE,POSTED
826,2024-01-19,UK,27,657,1322.71,EUR,DEBIT,ONLINE,PENDING
827,2024-01-13,NL,154,487,3731.01,GBP,DEBIT,MOBILE,REVERSED
828,2024-01-23,MA,242,268,726.6,USD,DEBIT,BRANCH,PENDING
829,2024-01-13,UK,492,542,3414.7,EUR,DEBIT,BRANCH,PENDING
830,2024-01-20,US,171,276,1336.17,EUR,CREDIT,MOBILE,PENDING
831,2024-01-25,IT,375,688,2944.03,EUR,TRANSFER,BRANCH,REVERSED
832,2024-01-23,ES,160,560,53.88,EUR,DEBIT,ATM,PENDING
833,2024-01-04,BE,53,701,2230.27,EUR,TRANSFER,BRANCH,PENDING
834,2024-01-07,FR,12,634,460.61,GBP,TRANSFER,ONLINE,REVERSED
835,2024-01-21,DE,362,122,432.85,GBP,DEBIT,MOBILE,REVERSED
836,2024-01-25,PT,411,189,4480.11,GBP,DEBIT,BRANCH,PENDING
837,2024-01-15,DE,327,464,4613.55,USD,CREDIT,BRANCH,PENDING
838,2024-01-06,DE,141,795,312.87,USD,CREDIT,ATM,PENDING
839,2024-01-27,US,91,451,347.92,EUR,TRANSFER,MOBILE,POSTED
840,2024-01-21,NL,55,147,2703.62,USD,DEBIT,ATM,PENDING
841,2024-01-23,US,52,35,365.52,GBP,TRANSFER,BRANCH,PENDING
842,2024-01-01,NL,76,668,3202.04,EUR,TRANSFER,MOBILE,PENDING
843,2024-01-05,UK,463,400,2873.63,GBP,TRANSFER,MOBILE,PENDING
844,2024-01-14,MA,432,745,3904.9,EUR,TRANSFER,ONLINE,POSTED
845,2024-01-13,NL,62,580,2676.99,USD,CREDIT,BRANCH,PENDING
846,2024-01-02,DE,187,547,4266.86,USD,DEBIT,MOBILE,PENDING
847,2024-01-21,IT,90,567,197.62,USD,TRANSFER,ONLINE,PENDING
848,2024-01-23,MA,458,109,3153.45,USD,CREDIT,ATM,REVERSED
849,2024-01-15,IT,71,36,966.27,GBP,TRANSFER,ONLINE,PENDING
850,2024-01-13,DE,405,553,3217.39,USD,TRANSFER,MOBILE,POSTED
851,2024-01-02,UK,28,345,3939.1,EUR,CREDIT,ATM,POSTED
852,2024-01-26,BE,234,694,4351.13,GBP,DEBIT,ONLINE,POSTED
853,2024-01-02,ES,250,669,96.3,GBP,DEBIT,ONLINE,REVERSED
854,2024-01-21,ES,7,176,3163.67,USD,DEBIT,MOBILE,REVERSED
855,2024-01-06,PT,32,108,571.78,GBP,TRANSFER,ONLINE,POSTED
856,2024-01-26,IT,218,345,4057.79,GBP,TRANSFER,MOBILE,PENDING
857,2024-01-04,PT,279,140,1608.63,EUR,DEBIT,ONLINE,PENDING
858,2024-01-03,DE,140,144,3787.99,EUR,TRANSFER,BRANCH,REVERSED
859,2024-01-06,NL,124,595,204.45,EUR,TRANSFER,MOBILE,POSTED
860,2024-01-01,NL,41,6,37.11,EUR,TRANSFER,BRANCH,PENDING
861,2024-01-23,NL,354,129,1031.59,GBP,CREDIT,MOBILE,PENDING
862,2024-01-08,ES,312,708,189.07,EUR,TRANSFER,MOBILE,REVERSED
863,2024-01-03,US,178,428,23.85,EUR,DEBIT,ATM,REVERSED
864,2024-01-04,PT,185,779,4933.92,GBP,DEBIT,MOBILE,REVERSED
865,2024-01-22,IT,141,54,969.4,EUR,TRANSFER,MOBILE,PENDING
866,2024-01-06,ES,343,44,271.08,USD,CREDIT,ONLINE,PENDING
867,2024-01-09,UK,315,776,2266.28,EUR,TRANSFER,ATM,REVERSED
868,2024-01-06,ES,402,29,2425.82,EUR,DEBIT,ONLINE,REVERSED
869,2024-01-15,PT,296,333,2095.91,GBP,TRANSFER,BRANCH,POSTED
870,2024-01-25,DE,166,233,491.22,GBP,CREDIT,ONLINE,PENDING
871,2024-01-29,IT,37,482,2925.88,EUR,CREDIT,ONLINE,POSTED
872,2024-01-30,PT,232,182,1937.26,EUR,CREDIT,ONLINE,REVERSED
873,2024-01-12,US,103,343,636.93,GBP,TRANSFER,ATM,PENDING
874,2024-01-05,DE,436,476,2293.44,EUR,CREDIT,ONLINE,PENDING
875,2024-01-20,ES,404,653,4763.85,EUR,TRANSFER,ONLINE,POSTED
876,2024-01-14,BE,250,221,2958.31,USD,CREDIT,ATM,REVERSED
877,2024-01-14,IT,126,335,2171.81,EUR,TRANSFER,ONLINE,REVERSED
878,2024-01-29,FR,213,45,201.25,USD,TRANSFER,ATM,PENDING
879,2024-01-17,MA,245,713,4106.64,USD,CREDIT,ONLINE,POSTED
880,2024-01-18,FR,354,749,2033.68,EUR,DEBIT,BRANCH,PENDING
881,2024-01-08,DE,8,491,3345.51,EUR,TRANSFER,MOBILE,REVERSED
882,2024-01-24,PT,12,465,2319.34,EUR,TRANSFER,MOBILE,POSTED
883,2024-01-26,UK,320,475,3519.81,EUR,TRANSFER,ATM,PENDING
884,2024-01-29,UK,271,33,1483.65,USD,TRANSFER,ONLINE,REVERSED
885,2024-01-03,PT,450,343,3679.07,EUR,TRANSFER,BRANCH,POSTED
886,2024-01-04,MA,187,476,3096.05,USD,CREDIT,ONLINE,REVERSED
887,2024-01-18,DE,287,726,3868.1,EUR,CREDIT,ONLINE,REVERSED
888,2024-01-04,NL,377,770,2901.02,GBP,DEBIT,ONLINE,PENDING
889,2024-01-12,US,257,696,2115.22,EUR,DEBIT,BRANCH,PENDING
890,2024-01-15,NL,256,539,4147.97,USD,TRANSFER,BRANCH,PENDING
891,2024-01-20,UK,409,689,4726.88,EUR,DEBIT,MOBILE,POSTED
892,2024-01-03,MA,459,183,1442.58,EUR,DEBIT,ONLINE,PENDING
893,2024-01-04,ES,254,154,4375.09,GBP,TRANSFER,ATM,PENDING
894,2024-01-14,BE,477,135,2370.05,USD,CREDIT,ATM,PENDING
895,2024-01-07,DE,11,237,4174.9,GBP,TRANSFER,BRANCH,PENDING
896,2024-01-19,UK,335,661,3934.33,USD,TRANSFER,MOBILE,PENDING
897,2024-01-10,PT,67,313,859.51,USD,DEBIT,MOBILE,PENDING
898,2024-01-10,FR,75,361,1422.63,EUR,TRANSFER,ONLINE,REVERSED
899,2024-01-18,US,93,179,4196.82,GBP,TRANSFER,ONLINE,POSTED
900,2024-01-08,DE,21,324,2873.05,USD,CREDIT,BRANCH,POSTED
901,2024-01-07,BE,362,35,3328.1,USD,DEBIT,BRANCH,PENDING
902,2024-01-18,ES,273,308,608.33,EUR,CREDIT,MOBILE,POSTED
903,2024-01-15,UK,79,4,4850.78,GBP,TRANSFER,BRANCH,REVERSED
904,2024-01-23,US,242,296,4848.06,GBP,TRANSFER,ONLINE,REVERSED
905,2024-01-24,NL,173,705,562.47,USD,DEBIT,ONLINE,REVERSED
906,2024-01-18,DE,157,25,2008.75,EUR,CREDIT,BRANCH,POSTED
907,2024-01-11,FR,311,656,976.55,GBP,DEBIT,BRANCH,POSTED
908,2024-01-01,DE,275,456,3385.64,EUR,TRANSFER,MOBILE,POSTED
909,2024-01-16,UK,308,619,2558.27,EUR,TRANSFER,BRANCH,PENDING
910,2024-01-05,MA,189,395,1864.78,USD,CREDIT,BRANCH,PENDING
911,2024-01-15,BE,44,220,3639.54,USD,TRANSFER,MOBILE,PENDING
912,2024-01-10,ES,412,745,4851.83,USD,TRANSFER,MOBILE,POSTED
913,2024-01-27,PT,306,88,719.05,USD,CREDIT,BRANCH,POSTED
914,2024-01-30,PT,387,384,443.15,USD,TRANSFER,BRANCH,PENDING
915,2024-01-06,BE,236,727,2840.01,EUR,DEBIT,ONLINE,PENDING
916,2024-01-10,BE,251,43,4114.17,USD,TRANSFER,BRANCH,PENDING
917,2024-01-18,NL,114,27,3956.31,EUR,CREDIT,BRANCH,REVERSED
918,2024-01-27,NL,63,669,3329.9,USD,CREDIT,ONLINE,PENDING
919,2024-01-30,IT,14,122,3823.83,USD,DEBIT,BRANCH,REVERSED
920,2024-01-16,PT,223,264,3140.35,USD,TRANSFER,ATM,PENDING
921,2024-01-17,PT,8,265,815.07,EUR,DEBIT,BRANCH,PENDING
922,2024-01-29,ES,182,167,265.39,USD,CREDIT,BRANCH,POSTED
923,2024-01-10,US,271,654,4681.65,GBP,DEBIT,ONLINE,POSTED
924,2024-01-20,ES,278,330,4362.34,GBP,CREDIT,BRANCH,REVERSED
925,2024-01-23,UK,49,547,2900.65,EUR,DEBIT,ONLINE,REVERSED
926,2024-01-10,UK,398,496,2060.56,EUR,DEBIT,ONLINE,POSTED
927,2024-01-17,IT,425,192,3975.74,GBP,TRANSFER,ATM,PENDING
928,2024-01-15,DE,59,134,4617.13,USD,CREDIT,BRANCH,REVERSED
929,2024-01-12,ES,418,452,4448.74,GBP,TRANSFER,BRANCH,POSTED
930,2024-01-23,US,14,762,4073.06,EUR,DEBIT,ONLINE,REVERSED
931,2024-01-08,US,64,214,651.96,EUR,CREDIT,ATM,POSTED
932,2024-01-01,NL,387,441,213.54,EUR,DEBIT,ATM,PENDING
933,2024-01-04,US,22,67,1508.93,EUR,DEBIT,ATM,REVERSED
934,2024-01-07,PT,461,204,924.72,USD,DEBIT,ATM,POSTED
935,2024-01-28,US,485,593,1739.83,EUR,TRANSFER,ONLINE,REVERSED
936,2024-01-19,DE,50,592,3816.46,GBP,DEBIT,ONLINE,PENDING
937,2024-01-06,BE,2,742,494.33,EUR,TRANSFER,MOBILE,PENDING
938,2024-01-23,PT,94,450,3367.95,EUR,DEBIT,BRANCH,PENDING
939,2024-01-14,IT,263,233,2038.48,USD,DEBIT,MOBILE,POSTED
940,2024-01-17,ES,253,780,1806.89,USD,TRANSFER,ATM,POSTED
941,2024-01-11,NL,59,394,1418.77,GBP,TRANSFER,BRANCH,REVERSED
942,2024-01-27,NL,115,567,2037.0,USD,DEBIT,ATM,PENDING
943,2024-01-22,UK,91,13,4993.62,USD,TRANSFER,ATM,PENDING
944,2024-01-15,BE,337,692,425.94,EUR,CREDIT,MOBILE,REVERSED
945,2024-01-19,DE,379,172,324.49,EUR,CREDIT,ONLINE,REVERSED
946,2024-01-28,MA,62,238,4190.71,GBP,CREDIT,BRANCH,REVERSED
947,2024-01-25,PT,303,279,3781.76,GBP,CREDIT,BRANCH,PENDING
948,2024-01-22,PT,486,414,4937.63,GBP,CREDIT,ONLINE,PENDING
949,2024-01-04,DE,128,501,2486.87,GBP,DEBIT,ATM,POSTED
950,2024-01-24,FR,425,69,2491.18,EUR,DEBIT,MOBILE,REVERSED
951,2024-01-22,UK,78,310,3110.21,EUR,DEBIT,MOBILE,PENDING
952,2024-01-07,US,338,509,2451.76,USD,TRANSFER,BRANCH,REVERSED
953,2024-01-18,FR,487,782,158.96,USD,DEBIT,MOBILE,PENDING
954,2024-01-11,MA,226,470,180.87,EUR,TRANSFER,BRANCH,REVERSED
955,2024-01-06,NL,220,137,1562.99,USD,CREDIT,ATM,REVERSED
956,2024-01-22,NL,337,567,3427.19,GBP,CREDIT,MOBILE,REVERSED
957,2024-01-28,ES,259,57,1957.53,USD,TRANSFER,MOBILE,REVERSED
958,2024-01-22,UK,392,291,1603.09,EUR,TRANSFER,ATM,POSTED
959,2024-01-27,UK,178,759,2920.25,GBP,CREDIT,MOBILE,POSTED
960,2024-01-14,UK,182,421,1757.0,GBP,DEBIT,ONLINE,POSTED
961,2024-01-21,US,303,86,4552.03,EUR,CREDIT,ATM,PENDING
962,2024-01-06,FR,275,333,187.85,GBP,CREDIT,MOBILE,PENDING
963,2024-01-01,NL,301,22,4928.84,USD,TRANSFER,MOBILE,PENDING
964,2024-01-19,DE,413,500,501.18,GBP,DEBIT,BRANCH,PENDING
965,2024-01-17,UK,85,629,1498.3,USD,DEBIT,MOBILE,REVERSED
966,2024-01-28,DE,430,548,1071.19,USD,DEBIT,BRANCH,REVERSED
967,2024-01-13,IT,319,760,4789.75,GBP,TRANSFER,ATM,REVERSED
968,2024-01-11,US,34,580,4006.13,USD,CREDIT,ONLINE,PENDING
969,2024-01-26,DE,333,309,2523.69,USD,CREDIT,BRANCH,POSTED
970,2024-01-14,MA,128,639,2577.33,GBP,TRANSFER,ONLINE,POSTED
971,2024-01-21,BE,441,191,2884.64,EUR,TRANSFER,MOBILE,PENDING
972,2024-01-30,BE,414,629,4264.02,USD,TRANSFER,ATM,REVERSED
973,2024-01-07,UK,236,151,1202.63,GBP,TRANSFER,BRANCH,PENDING
974,2024-01-14,UK,440,65,3170.0,USD,CREDIT,BRANCH,REVERSED
975,2024-01-06,US,351,615,1181.41,EUR,DEBIT,ONLINE,POSTED
976,2024-01-01,IT,408,317,2321.33,GBP,CREDIT,MOBILE,REVERSED
977,2024-01-29,FR,103,163,1364.29,EUR,CREDIT,BRANCH,REVERSED
978,2024-01-18,ES,329,43,4818.97,USD,DEBIT,ATM,POSTED
979,2024-01-11,PT,152,65,4502.97,USD,CREDIT,ATM,PENDING
980,2024-01-27,ES,120,114,2855.3,GBP,DEBIT,BRANCH,PENDING
981,2024-01-29,DE,121,614,612.26,USD,CREDIT,MOBILE,REVERSED
982,2024-01-24,IT,478,433,1090.82,EUR,DEBIT,ONLINE,PENDING
983,2024-01-15,MA,130,603,280.57,GBP,CREDIT,ATM,PENDING
984,2024-01-18,MA,243,699,1232.49,USD,DEBIT,BRANCH,PENDING
985,2024-01-23,UK,420,315,106.35,GBP,DEBIT,ATM,REVERSED
986,2024-01-30,IT,129,565,1924.07,GBP,TRANSFER,BRANCH,REVERSED
987,2024-01-04,BE,443,242,4288.38,USD,DEBIT,MOBILE,PENDING
988,2024-01-10,DE,479,774,1178.07,EUR,DEBIT,MOBILE,REVERSED
989,2024-01-11,MA,404,34,1370.91,EUR,CREDIT,MOBILE,REVERSED
990,2024-01-14,UK,367,432,4383.93,EUR,DEBIT,BRANCH,REVERSED
991,2024-01-03,UK,215,616,3646.43,GBP,TRANSFER,BRANCH,PENDING
992,2024-01-23,FR,390,53,3207.22,EUR,TRANSFER,MOBILE,REVERSED
993,2024-01-05,FR,205,204,3141.85,USD,TRANSFER,ATM,POSTED
994,2024-01-06,IT,264,730,4848.35,GBP,DEBIT,MOBILE,PENDING
995,2024-01-15,NL,447,752,668.42,EUR,TRANSFER,BRANCH,PENDING
996,2024-01-07,DE,212,376,910.26,USD,TRANSFER,ONLINE,POSTED
997,2024-01-01,BE,331,626,3133.51,EUR,CREDIT,ONLINE,PENDING
998,2024-01-23,ES,25,410,3090.4,GBP,CREDIT,ONLINE,POSTED
999,2024-01-12,ES,484,580,587.64,GBP,TRANSFER,MOBILE,PENDING
1000,2024-01-27,NL,60,229,3568.1,EUR,CREDIT,BRANCH,REVERSED
1001,2024-01-16,MA,66,441,4281.83,GBP,DEBIT,BRANCH,REVERSED
1002,2024-01-22,IT,214,184,2043.21,EUR,DEBIT,BRANCH,PENDING
1003,2024-01-08,PT,230,254,1848.82,GBP,TRANSFER,MOBILE,POSTED
1004,2024-01-01,NL,68,331,4872.02,USD,TRANSFER,ONLINE,REVERSED
