transaction_id,transaction_date,country,customer_id,amount,currency,channel,status
2505,2024-02-11,IT,579,957.14,USD,ONLINE,PENDING
2506,2024-03-07,MA,285,1320.29,USD,ONLINE,REVERSED
2507,2024-01-18,US,194,3435.83,USD,BRANCH,POSTED
2508,2024-02-29,PT,532,867.9,GBP,BRANCH,REVERSED
2509,2024-02-01,IT,612,3949.94,USD,ONLINE,REVERSED
2510,2024-03-04,UK,251,1958.76,GBP,BRANCH,REVERSED
2511,2024-02-28,BE,349,732.55,GBP,ATM,PENDING
2512,2024-01-16,MA,832,2753.87,USD,ATM,POSTED
2513,2024-01-25,US,950,2475.78,GBP,BRANCH,REVERSED
2514,2024-03-13,MA,203,1329.24,USD,MOBILE,REVERSED
2515,2024-01-14,NL,447,1935.04,EUR,ONLINE,POSTED
2516,2024-01-16,UK,778,4006.7,EUR,ATM,POSTED
2517,2024-02-05,DE,561,2676.58,EUR,ATM,REVERSED
2518,2024-03-28,MA,209,200.65,GBP,ATM,POSTED
2519,2024-01-15,UK,639,3598.14,USD,MOBILE,POSTED
2520,2024-01-30,IT,633,3018.7,USD,BRANCH,POSTED
2521,2024-01-20,FR,566,2921.02,EUR,ONLINE,PENDING
2522,2024-01-27,BE,631,88.19,EUR,ATM,REVERSED
2523,2024-03-19,US,828,2431.8,EUR,ONLINE,PENDING
2524,2024-01-29,IT,470,3048.43,EUR,ONLINE,PENDING
2525,2024-01-14,FR,244,3356.14,USD,MOBILE,PENDING
2526,2024-01-28,IT,102,4236.56,USD,MOBILE,PENDING
2527,2024-01-20,MA,871,3075.65,USD,ATM,REVERSED
2528,2024-02-04,IT,902,3366.88,USD,BRANCH,PENDING
2529,2024-01-03,NL,519,3078.57,USD,ONLINE,PENDING
2530,2024-01-19,DE,615,4184.86,GBP,MOBILE,POSTED
2531,2024-02-21,IT,223,1571.74,USD,BRANCH,POSTED
2532,2024-02-07,IT,388,3002.58,USD,ATM,REVERSED
2533,2024-03-13,IT,660,3488.21,USD,ATM,PENDING
2534,2024-03-14,UK,368,1905.47,USD,MOBILE,REVERSED
2535,2024-02-27,MA,91,2187.37,USD,ONLINE,PENDING
2536,2024-02-16,US,490,791.33,EUR,ONLINE,POSTED
2537,2024-02-18,UK,49,3803.79,EUR,ONLINE,POSTED
2538,2024-03-19,BE,51,1252.71,GBP,BRANCH,PENDING
2539,2024-01-20,US,145,4292.64,USD,ONLINE,POSTED
2540,2024-02-22,US,170,2603.02,EUR,ATM,REVERSED
2541,2024-01-07,PT,670,3915.72,GBP,ONLINE,PENDING
2542,2024-03-11,NL,964,2116.9,EUR,ONLINE,POSTED
2543,2024-01-26,PT,729,386.16,EUR,BRANCH,POSTED
2544,2024-03-09,DE,797,2313.22,USD,ONLINE,POSTED
2545,2024-03-09,ES,251,3934.75,USD,ONLINE,PENDING
2546,2024-03-06,FR,512,2523.04,EUR,MOBILE,POSTED
2547,2024-01-22,FR,480,780.39,EUR,ONLINE,REVERSED
2548,2024-02-17,PT,801,1397.11,EUR,MOBILE,POSTED
2549,2024-01-15,IT,165,3201.04,EUR,ATM,PENDING
2550,2024-01-18,FR,294,2304.4,USD,MOBILE,REVERSED
2551,2024-03-10,MA,910,2625.73,GBP,BRANCH,REVERSED
2552,2024-03-14,MA,769,1257.9,USD,ONLINE,REVERSED
2553,2024-03-04,ES,824,183.05,EUR,BRANCH,PENDING
2554,2024-01-15,PT,925,2062.65,USD,BRANCH,PENDING
2555,2024-01-04,UK,498,994.32,EUR,ONLINE,PENDING
2556,2024-03-22,ES,460,4326.12,GBP,ONLINE,REVERSED
2557,2024-02-08,MA,250,712.43,EUR,MOBILE,PENDING
2558,2024-03-03,MA,477,3564.74,USD,ONLINE,PENDING
2559,2024-01-17,MA,982,257.68,EUR,ATM,PENDING
2560,2024-02-17,FR,358,2325.98,USD,MOBILE,POSTED
2561,2024-03-17,US,363,4105.65,GBP,MOBILE,POSTED
2562,2024-03-02,DE,360,1657.93,USD,ONLINE,POSTED
2563,2024-01-13,ES,762,3555.81,USD,ATM,POSTED
2564,2024-03-06,IT,645,2605.93,EUR,MOBILE,PENDING
2565,2024-02-12,PT,471,1735.28,USD,BRANCH,PENDING
2566,2024-01-07,BE,599,617.37,USD,MOBILE,PENDING
2567,2024-03-06,FR,682,3896.76,GBP,ATM,POSTED
2568,2024-02-18,UK,676,3571.64,GBP,BRANCH,POSTED
2569,2024-01-19,IT,95,3084.75,USD,MOBILE,POSTED
2570,2024-01-06,FR,310,61.56,EUR,ONLINE,PENDING
2571,2024-03-13,IT,427,3997.56,EUR,MOBILE,REVERSED
2572,2024-03-13,US,938,1053.87,EUR,ONLINE,POSTED
2573,2024-02-03,NL,805,331.38,USD,ONLINE,REVERSED
2574,2024-03-04,DE,81,3347.42,USD,BRANCH,PENDING
2575,2024-02-03,PT,571,2740.08,GBP,BRANCH,REVERSED
2576,2024-03-26,UK,539,778.84,GBP,BRANCH,REVERSED
2577,2024-02-01,IT,834,112.1,USD,BRANCH,PENDING
2578,2024-03-06,US,510,4863.83,USD,ATM,REVERSED
2579,2024-02-08,US,109,4120.52,GBP,ONLINE,POSTED
2580,2024-02-01,NL,926,767.14,EUR,BRANCH,PENDING
2581,2024-02-21,MA,580,1656.73,EUR,ONLINE,POSTED
2582,2024-03-20,NL,971,4642.12,EUR,BRANCH,POSTED
2583,2024-02-25,MA,834,2161.41,USD,MOBILE,POSTED
2584,2024-02-12,UK,121,1540.73,USD,MOBILE,PENDING
2585,2024-03-16,IT,415,2151.1,EUR,BRANCH,POSTED
2586,2024-03-19,ES,344,796.8,USD,MOBILE,POSTED
2587,2024-01-13,DE,84,3981.18,EUR,ONLINE,REVERSED
2588,2024-02-24,NL,918,462.48,GBP,ONLINE,POSTED
2589,2024-01-01,NL,181,164.39,USD,BRANCH,REVERSED
2590,2024-03-28,UK,682,2860.41,EUR,ONLINE,PENDING
2591,2024-02-12,DE,39,4981.58,EUR,ATM,REVERSED
2592,2024-01-01,IT,808,850.5,USD,MOBILE,POSTED
2593,2024-02-04,PT,298,3077.56,GBP,ATM,REVERSED
2594,2024-02-06,ES,66,2312.22,USD,ONLINE,REVERSED
2595,2024-03-30,BE,98,2482.58,EUR,BRANCH,POSTED
2596,2024-02-20,UK,680,814.87,USD,MOBILE,PENDING
2597,2024-03-06,US,300,3267.79,USD,MOBILE,POSTED
2598,2024-02-09,UK,215,1204.17,EUR,ONLINE,POSTED
2599,2024-01-11,FR,601,4375.83,EUR,ATM,PENDING
2600,2024-01-17,ES,740,368.14,USD,BRANCH,REVERSED
2601,2024-01-31,NL,445,2049.99,GBP,BRANCH,REVERSED
2602,2024-01-27,NL,671,170.15,EUR,MOBILE,POSTED
2603,2024-02-14,DE,50,157.87,USD,MOBILE,POSTED
2604,2024-03-04,NL,674,4832.8,GBP,BRANCH,PENDING
2605,2024-01-18,UK,763,4833.52,USD,BRANCH,REVERSED
2606,2024-03-30,ES,7,4346.0,EUR,BRANCH,PENDING
2607,2024-01-12,NL,896,4941.86,EUR,ATM,POSTED
2608,2024-01-31,BE,618,2477.29,USD,ONLINE,REVERSED
2609,2024-01-24,MA,39,3854.53,GBP,BRANCH,REVERSED
2610,2024-02-13,PT,381,1686.56,EUR,MOBILE,REVERSED
2611,2024-01-26,IT,151,1663.26,GBP,BRANCH,REVERSED
2612,2024-02-20,BE,604,3062.71,GBP,ONLINE,PENDING
2613,2024-01-06,NL,987,3595.82,GBP,BRANCH,REVERSED
2614,2024-02-28,FR,291,1663.69,USD,ATM,PENDING
2615,2024-02-23,NL,936,4421.95,GBP,ONLINE,PENDING
2616,2024-03-16,IT,460,1324.24,GBP,ATM,POSTED
2617,2024-03-26,PT,260,1974.67,EUR,ONLINE,POSTED
2618,2024-01-29,NL,244,1985.5,USD,ATM,POSTED
2619,2024-02-05,BE,833,4497.57,USD,ATM,REVERSED
2620,2024-03-22,US,787,3001.62,EUR,MOBILE,REVERSED
2621,2024-01-28,BE,677,2762.24,EUR,ONLINE,PENDING
2622,2024-03-12,UK,181,2725.77,EUR,ATM,REVERSED
2623,2024-02-24,DE,336,3234.57,USD,ATM,POSTED
2624,2024-01-17,US,173,3287.63,GBP,BRANCH,PENDING
2625,2024-01-21,MA,208,3646.08,USD,ATM,PENDING
2626,2024-02-09,BE,708,2743.85,EUR,ATM,POSTED
2627,2024-01-16,FR,976,1198.52,USD,ONLINE,POSTED
2628,2024-02-27,UK,124,2502.81,GBP,MOBILE,REVERSED
2629,2024-01-16,NL,684,3072.22,EUR,BRANCH,POSTED
2630,2024-02-15,ES,397,4033.2,GBP,BRANCH,REVERSED
2631,2024-01-03,PT,823,4847.14,EUR,ATM,POSTED
2632,2024-01-19,UK,164,2610.91,GBP,ONLINE,PENDING
2633,2024-03-21,UK,30,1701.56,USD,MOBILE,POSTED
2634,2024-03-06,MA,217,838.45,GBP,MOBILE,REVERSED
2635,2024-03-30,DE,999,4965.12,EUR,MOBILE,REVERSED
2636,2024-02-28,MA,329,3212.99,EUR,ATM,POSTED
2637,2024-02-27,IT,3,2855.13,EUR,BRANCH,REVERSED
2638,2024-02-13,MA,767,4187.76,USD,MOBILE,POSTED
2639,2024-01-18,DE,608,2603.05,EUR,ONLINE,PENDING
2640,2024-03-04,BE,564,3629.79,USD,ATM,REVERSED
2641,2024-01-05,UK,251,1560.98,USD,BRANCH,POSTED
2642,2024-01-14,FR,961,1501.73,EUR,BRANCH,PENDING
2643,2024-01-20,US,348,4248.84,EUR,BRANCH,POSTED
2644,2024-03-04,US,756,1499.8,EUR,ATM,PENDING
2645,2024-02-11,ES,728,466.29,EUR,ATM,PENDING
2646,2024-01-15,DE,998,1321.74,USD,BRANCH,POSTED
2647,2024-01-24,PT,217,2911.56,EUR,ONLINE,POSTED
2648,2024-02-05,US,861,3803.41,GBP,ATM,REVERSED
2649,2024-03-11,PT,891,3452.72,USD,BRANCH,POSTED
2650,2024-02-21,FR,319,4594.27,USD,ATM,REVERSED
2651,2024-02-12,US,758,261.22,EUR,ATM,REVERSED
2652,2024-01-01,DE,912,2385.41,USD,BRANCH,PENDING
2653,2024-03-10,DE,270,794.88,GBP,ONLINE,POSTED
2654,2024-02-12,ES,189,3242.78,GBP,ATM,REVERSED
2655,2024-01-03,NL,223,3644.01,EUR,ONLINE,REVERSED
2656,2024-03-28,BE,244,4948.24,EUR,BRANCH,REVERSED
2657,2024-01-25,NL,560,1190.32,USD,ONLINE,REVERSED
2658,2024-03-26,MA,197,4125.3,USD,BRANCH,POSTED
2659,2024-02-21,PT,421,4553.82,USD,BRANCH,POSTED
2660,2024-03-19,DE,723,2101.7,GBP,MOBILE,POSTED
2661,2024-01-15,MA,604,956.63,USD,ONLINE,REVERSED
2662,2024-01-24,PT,122,4835.9,EUR,ONLINE,REVERSED
2663,2024-01-06,IT,255,3724.66,GBP,ATM,REVERSED
2664,2024-02-20,ES,988,1091.46,EUR,ATM,REVERSED
2665,2024-01-27,DE,849,3481.42,USD,ATM,PENDING
2666,2024-01-27,NL,147,735.79,GBP,ATM,PENDING
2667,2024-02-11,MA,387,3297.94,GBP,BRANCH,PENDING
2668,2024-03-25,IT,878,3175.62,EUR,MOBILE,PENDING
2669,2024-01-25,IT,501,2445.08,USD,MOBILE,POSTED
2670,2024-02-02,FR,443,2318.45,EUR,ATM,REVERSED
2671,2024-02-28,BE,296,1020.0,EUR,BRANCH,POSTED
2672,2024-02-06,US,181,2131.34,EUR,MOBILE,REVERSED
2673,2024-01-09,PT,465,1739.87,GBP,ONLINE,PENDING
2674,2024-01-26,US,859,2384.7,USD,BRANCH,POSTED
2675,2024-03-02,IT,448,4524.13,EUR,ONLINE,REVERSED
2676,2024-03-03,MA,224,4932.48,GBP,ONLINE,POSTED
2677,2024-02-04,UK,534,1274.8,EUR,BRANCH,REVERSED
2678,2024-03-07,US,764,2019.17,EUR,ATM,POSTED
2679,2024-02-06,US,829,1222.23,GBP,ONLINE,REVERSED
2680,2024-03-04,BE,3,746.33,EUR,BRANCH,REVERSED
2681,2024-03-11,MA,581,1707.14,USD,ONLINE,POSTED
2682,2024-01-14,US,738,3821.05,USD,BRANCH,REVERSED
2683,2024-01-26,MA,685,4209.71,GBP,BRANCH,POSTED
2684,2024-02-18,NL,639,982.15,EUR,BRANCH,POSTED
2685,2024-02-13,UK,482,3794.87,GBP,BRANCH,PENDING
2686,2024-01-30,MA,980,2812.61,GBP,ATM,POSTED
2687,2024-03-13,ES,236,2054.27,EUR,ONLINE,PENDING
2688,2024-02-22,BE,756,363.95,GBP,MOBILE,REVERSED
2689,2024-01-18,IT,755,1073.45,USD,ATM,POSTED
2690,2024-02-02,FR,940,2937.91,EUR,BRANCH,REVERSED
2691,2024-03-16,NL,914,1046.21,USD,ONLINE,REVERSED
2692,2024-01-16,DE,824,1252.33,GBP,ONLINE,POSTED
2693,2024-03-01,US,554,836.02,GBP,ATM,PENDING
2694,2024-01-28,MA,908,1654.39,EUR,ONLINE,REVERSED
2695,2024-02-05,FR,437,3482.2,USD,MOBILE,REVERSED
2696,2024-03-30,ES,27,3694.76,GBP,ATM,REVERSED
2697,2024-02-05,IT,176,4111.75,EUR,ATM,REVERSED
2698,2024-01-23,IT,847,1046.15,EUR,BRANCH,PENDING
2699,2024-01-08,NL,231,3093.61,EUR,ATM,REVERSED
2700,2024-01-27,UK,642,3783.19,USD,MOBILE,POSTED
2701,2024-03-29,DE,853,4505.88,USD,MOBILE,POSTED
2702,2024-01-22,UK,35,2665.62,GBP,MOBILE,POSTED
2703,2024-01-11,ES,216,366.99,USD,ATM,PENDING
2704,2024-01-30,ES,272,3568.77,GBP,BRANCH,PENDING
2705,2024-01-21,PT,545,3302.92,EUR,MOBILE,PENDING
2706,2024-01-23,PT,856,3973.79,USD,BRANCH,PENDING
2707,2024-03-18,IT,948,3667.34,EUR,ONLINE,PENDING
2708,2024-02-07,MA,791,2677.7,EUR,ATM,REVERSED
2709,2024-01-17,FR,235,3685.28,GBP,ATM,REVERSED
2710,2024-03-02,MA,931,3248.63,GBP,ONLINE,POSTED
2711,2024-03-07,ES,551,4379.12,EUR,ONLINE,POSTED
2712,2024-03-06,PT,556,4422.22,EUR,ATM,PENDING
2713,2024-03-08,BE,95,1299.03,USD,ONLINE,POSTED
2714,2024-01-06,MA,502,4251.37,EUR,ONLINE,POSTED
2715,2024-03-30,DE,530,739.96,USD,ATM,PENDING
2716,2024-03-22,BE,82,3688.97,USD,MOBILE,POSTED
2717,2024-03-28,US,867,1689.07,EUR,ATM,POSTED
2718,2024-03-26,FR,883,4048.18,EUR,ATM,PENDING
2719,2024-01-22,PT,83,414.08,EUR,MOBILE,POSTED
2720,2024-02-26,BE,663,1858.33,GBP,ATM,REVERSED
2721,2024-01-20,UK,320,1895.85,EUR,BRANCH,PENDING
2722,2024-02-03,ES,87,2729.33,EUR,MOBILE,PENDING
2723,2024-03-03,BE,932,3840.17,EUR,ONLINE,PENDING
2724,2024-03-05,PT,807,213.26,USD,MOBILE,POSTED
2725,2024-03-05,MA,478,132.23,GBP,ATM,POSTED
2726,2024-03-25,US,907,1228.82,USD,BRANCH,POSTED
2727,2024-02-16,BE,281,2650.65,USD,MOBILE,REVERSED
2728,2024-01-16,IT,422,747.22,USD,ONLINE,PENDING
2729,2024-02-17,FR,374,1551.32,EUR,MOBILE,REVERSED
2730,2024-01-06,BE,731,197.84,USD,ATM,PENDING
2731,2024-01-27,IT,420,3010.91,GBP,MOBILE,REVERSED
2732,2024-02-15,FR,790,3122.37,GBP,ONLINE,POSTED
2733,2024-01-09,FR,274,4010.17,EUR,MOBILE,PENDING
2734,2024-03-08,DE,911,2779.41,GBP,ATM,PENDING
2735,2024-03-21,US,985,4284.87,EUR,MOBILE,PENDING
2736,2024-02-01,BE,198,1891.06,EUR,ATM,PENDING
2737,2024-02-04,IT,158,3365.33,EUR,MOBILE,REVERSED
2738,2024-03-27,US,743,855.18,GBP,BRANCH,PENDING
2739,2024-02-08,ES,21,1214.34,USD,ONLINE,PENDING
2740,2024-03-08,MA,219,521.36,USD,ATM,PENDING
2741,2024-01-06,MA,298,4727.32,GBP,MOBILE,POSTED
2742,2024-02-15,UK,775,1453.77,EUR,ONLINE,PENDING
2743,2024-01-30,UK,348,2717.8,EUR,BRANCH,POSTED
2744,2024-01-03,DE,481,1886.98,USD,BRANCH,PENDING
2745,2024-03-06,PT,983,4073.79,GBP,ATM,POSTED
2746,2024-01-14,UK,247,2780.9,GBP,ONLINE,PENDING
2747,2024-02-12,ES,476,3050.87,GBP,ATM,REVERSED
2748,2024-03-29,UK,38,1449.19,GBP,ATM,PENDING
2749,2024-01-31,IT,938,1081.45,USD,ONLINE,REVERSED
2750,2024-02-02,PT,322,4417.52,EUR,MOBILE,REVERSED
2751,2024-01-29,ES,825,511.78,EUR,MOBILE,REVERSED
2752,2024-02-29,DE,557,242.6,EUR,ONLINE,REVERSED
2753,2024-01-12,IT,504,1084.69,USD,BRANCH,POSTED
2754,2024-01-06,MA,875,174.75,EUR,ATM,REVERSED
2755,2024-03-05,NL,776,4808.54,USD,ATM,PENDING
2756,2024-03-05,MA,797,2763.2,GBP,ATM,POSTED
2757,2024-01-24,IT,840,133.82,EUR,ATM,PENDING
2758,2024-02-23,DE,562,640.41,GBP,ATM,POSTED
2759,2024-03-29,MA,341,2361.89,GBP,MOBILE,PENDING
2760,2024-02-06,PT,122,4801.88,USD,ATM,REVERSED
2761,2024-03-28,IT,401,1840.16,USD,ONLINE,POSTED
2762,2024-01-10,US,618,355.49,EUR,BRANCH,POSTED
2763,2024-03-10,US,231,1157.52,GBP,MOBILE,PENDING
2764,2024-01-04,PT,142,3782.85,USD,ONLINE,POSTED
2765,2024-01-21,IT,621,3010.22,EUR,ATM,POSTED
2766,2024-02-27,US,343,1689.14,EUR,ATM,PENDING
2767,2024-01-05,US,133,2598.88,USD,ATM,PENDING
2768,2024-03-21,FR,796,3960.37,EUR,MOBILE,PENDING
2769,2024-02-24,MA,989,3953.87,EUR,ATM,POSTED
2770,2024-01-17,MA,799,4232.84,EUR,ONLINE,POSTED
2771,2024-03-07,IT,369,1953.56,GBP,ATM,POSTED
2772,2024-02-19,ES,701,2278.69,USD,ONLINE,POSTED
2773,2024-01-23,IT,260,4487.57,USD,ATM,PENDING
2774,2024-03-06,BE,187,2181.77,EUR,MOBILE,REVERSED
2775,2024-03-03,MA,781,2807.29,EUR,ONLINE,REVERSED
2776,2024-02-03,US,767,4815.68,EUR,ONLINE,PENDING
2777,2024-03-11,FR,812,2639.52,USD,ONLINE,PENDING
2778,2024-02-08,IT,488,4314.31,GBP,ONLINE,PENDING
2779,2024-01-06,IT,239,3226.03,GBP,ATM,POSTED
2780,2024-01-14,UK,462,3455.85,EUR,ATM,REVERSED
2781,2024-02-17,PT,594,3538.03,USD,BRANCH,REVERSED
2782,2024-01-24,FR,731,4976.82,USD,ONLINE,PENDING
2783,2024-03-17,PT,638,4713.01,USD,MOBILE,REVERSED
2784,2024-02-07,BE,657,3023.7,GBP,MOBILE,POSTED
2785,2024-03-07,US,148,2676.79,USD,MOBILE,REVERSED
2786,2024-03-13,IT,150,1652.44,EUR,BRANCH,POSTED
2787,2024-03-05,US,583,3094.3,EUR,ONLINE,POSTED
2788,2024-01-14,ES,859,3901.89,EUR,BRANCH,POSTED
2789,2024-02-25,MA,577,2799.68,EUR,MOBILE,REVERSED
2790,2024-03-30,FR,571,2365.41,USD,ATM,PENDING
2791,2024-02-23,FR,657,2210.5,GBP,ONLINE,PENDING
2792,2024-03-12,IT,532,3034.05,USD,BRANCH,REVERSED
2793,2024-02-01,BE,141,3286.64,GBP,ATM,PENDING
2794,2024-01-01,UK,983,2037.95,GBP,ATM,POSTED
2795,2024-03-29,PT,624,2171.31,EUR,ONLINE,PENDING
2796,2024-03-16,UK,557,3383.09,USD,BRANCH,POSTED
2797,2024-03-11,MA,586,1892.1,USD,ATM,POSTED
2798,2024-01-02,BE,493,4043.9,EUR,ONLINE,POSTED
2799,2024-03-08,UK,585,1684.93,EUR,BRANCH,POSTED
2800,2024-02-04,MA,554,745.61,GBP,BRANCH,REVERSED
2801,2024-02-04,FR,875,148.24,EUR,MOBILE,POSTED
2802,2024-01-01,FR,683,4261.19,USD,MOBILE,PENDING
2803,2024-01-09,FR,119,4168.72,USD,ONLINE,POSTED
2804,2024-01-11,IT,833,3059.84,EUR,ATM,POSTED
2805,2024-02-18,BE,57,3060.73,USD,ATM,PENDING
2806,2024-03-21,PT,74,4289.33,USD,ATM,PENDING
2807,2024-02-22,ES,883,3148.06,EUR,MOBILE,REVERSED
2808,2024-02-22,ES,51,3650.15,EUR,BRANCH,PENDING
2809,2024-01-03,NL,451,2214.03,USD,MOBILE,POSTED
2810,2024-01-08,NL,906,699.51,USD,MOBILE,REVERSED
2811,2024-01-17,PT,140,1723.41,GBP,ATM,REVERSED
2812,2024-03-03,NL,944,1922.98,EUR,ONLINE,REVERSED
2813,2024-03-30,PT,68,3845.8,USD,ATM,PENDING
2814,2024-03-08,BE,269,336.72,EUR,ONLINE,POSTED
2815,2024-02-28,IT,91,4686.27,USD,BRANCH,REVERSED
2816,2024-01-22,IT,353,4579.18,USD,ATM,PENDING
2817,2024-03-10,DE,475,54.2,EUR,ATM,POSTED
2818,2024-03-18,ES,0,1899.77,EUR,MOBILE,POSTED
2819,2024-03-06,UK,135,2339.17,GBP,BRANCH,PENDING
2820,2024-01-16,IT,223,2238.0,GBP,BRANCH,PENDING
2821,2024-02-03,PT,50,3630.21,EUR,BRANCH,POSTED
2822,2024-01-19,MA,301,2551.83,EUR,MOBILE,PENDING
2823,2024-02-06,FR,242,2259.24,GBP,BRANCH,POSTED
2824,2024-02-20,NL,547,542.3,EUR,MOBILE,REVERSED
2825,2024-03-04,BE,174,4575.94,EUR,ATM,POSTED
2826,2024-03-22,DE,899,2458.39,GBP,ONLINE,POSTED
2827,2024-03-21,IT,267,2597.6,USD,ONLINE,REVERSED
2828,2024-03-10,UK,752,4148.91,GBP,MOBILE,POSTED
2829,2024-02-24,IT,895,4112.9,EUR,ATM,REVERSED
2830,2024-01-23,BE,697,4979.58,USD,ATM,PENDING
2831,2024-01-30,PT,768,2248.77,GBP,ATM,PENDING
2832,2024-03-30,PT,557,3596.2,USD,MOBILE,REVERSED
2833,2024-01-16,NL,489,3500.86,USD,MOBILE,POSTED
2834,2024-02-21,BE,798,4038.22,EUR,BRANCH,POSTED
2835,2024-02-18,BE,147,422.68,EUR,ONLINE,POSTED
2836,2024-03-21,UK,335,3369.74,EUR,MOBILE,REVERSED
2837,2024-03-25,UK,15,3886.66,GBP,MOBILE,POSTED
2838,2024-03-28,US,414,2847.59,GBP,ATM,REVERSED
2839,2024-03-24,ES,74,4908.53,EUR,BRANCH,REVERSED
2840,2024-02-20,NL,773,2971.26,EUR,BRANCH,POSTED
2841,2024-02-25,PT,623,2709.75,GBP,ATM,POSTED
2842,2024-01-17,FR,871,1655.08,EUR,ONLINE,REVERSED
2843,2024-03-10,MA,998,3596.23,GBP,BRANCH,REVERSED
2844,2024-02-07,ES,305,4412.57,USD,ATM,REVERSED
2845,2024-01-11,US,355,2259.87,GBP,MOBILE,POSTED
2846,2024-03-29,NL,93,1785.33,EUR,ONLINE,REVERSED
2847,2024-02-21,NL,399,2388.53,GBP,ONLINE,POSTED
2848,2024-03-19,NL,281,1902.86,EUR,ATM,REVERSED
2849,2024-03-21,NL,506,3052.55,USD,MOBILE,REVERSED
2850,2024-01-20,PT,588,4576.68,GBP,MOBILE,REVERSED
2851,2024-01-20,ES,327,2581.07,EUR,MOBILE,REVERSED
2852,2024-01-05,BE,325,3408.13,EUR,MOBILE,REVERSED
2853,2024-01-24,IT,377,260.31,USD,ATM,REVERSED
2854,2024-02-16,MA,390,3638.72,USD,MOBILE,REVERSED
2855,2024-01-05,FR,689,625.0,USD,ONLINE,REVERSED
2856,2024-02-13,UK,274,1256.78,GBP,MOBILE,PENDING
2857,2024-03-16,MA,200,702.63,GBP,BRANCH,POSTED
2858,2024-03-22,IT,649,4758.25,GBP,BRANCH,PENDING
2859,2024-01-29,IT,559,4802.41,GBP,ATM,PENDING
2860,2024-02-21,ES,266,398.96,GBP,BRANCH,POSTED
2861,2024-03-09,UK,739,4946.92,USD,ONLINE,PENDING
2862,2024-02-19,ES,991,2877.64,USD,ONLINE,REVERSED
2863,2024-01-29,UK,542,3040.08,GBP,BRANCH,POSTED
2864,2024-01-29,BE,108,2800.11,USD,BRANCH,PENDING
2865,2024-01-04,NL,531,1314.98,USD,BRANCH,POSTED
2866,2024-03-19,UK,774,2439.35,GBP,BRANCH,PENDING
2867,2024-01-29,FR,198,1533.79,GBP,ATM,REVERSED
2868,2024-03-06,PT,76,4631.67,EUR,MOBILE,REVERSED
2869,2024-03-02,ES,48,996.54,GBP,BRANCH,REVERSED
2870,2024-01-31,US,812,189.42,USD,ONLINE,PENDING
2871,2024-02-09,DE,333,1468.96,EUR,BRANCH,PENDING
2872,2024-01-26,DE,221,3644.93,USD,ONLINE,PENDING
2873,2024-03-01,BE,99,1191.51,USD,MOBILE,PENDING
2874,2024-01-06,FR,982,3104.23,EUR,ATM,PENDING
2875,2024-01-12,FR,794,1769.94,USD,MOBILE,REVERSED
2876,2024-03-08,DE,712,2959.08,USD,ATM,REVERSED
2877,2024-01-17,NL,6,1359.14,EUR,ONLINE,REVERSED
2878,2024-03-08,BE,877,3835.16,USD,ONLINE,POSTED
2879,2024-02-12,BE,828,4564.55,USD,MOBILE,POSTED
2880,2024-02-11,PT,518,2078.15,USD,MOBILE,PENDING
2881,2024-02-08,ES,141,2464.07,USD,BRANCH,REVERSED
2882,2024-03-26,US,554,3161.23,GBP,MOBILE,PENDING
2883,2024-02-10,PT,294,889.7,EUR,BRANCH,REVERSED
2884,2024-01-16,DE,831,3466.21,USD,ATM,POSTED
2885,2024-01-01,FR,43,780.56,USD,BRANCH,REVERSED
2886,2024-01-30,PT,662,4392.16,EUR,ONLINE,POSTED
2887,2024-03-23,DE,818,1630.57,USD,ATM,POSTED
2888,2024-01-01,UK,348,2403.17,GBP,ONLINE,REVERSED
2889,2024-03-22,MA,568,3691.04,GBP,ATM,PENDING
2890,2024-02-08,US,871,2599.53,GBP,MOBILE,PENDING
2891,2024-03-16,PT,733,2453.66,USD,ONLINE,PENDING
2892,2024-02-27,NL,736,4747.34,GBP,MOBILE,POSTED
2893,2024-01-01,ES,375,4229.97,GBP,ONLINE,PENDING
2894,2024-02-06,IT,972,4793.5,GBP,ONLINE,POSTED
2895,2024-03-10,DE,754,669.5,EUR,ONLINE,POSTED
2896,2024-03-18,ES,899,4205.99,EUR,BRANCH,REVERSED
2897,2024-01-12,FR,386,3691.74,EUR,ONLINE,PENDING
2898,2024-02-03,NL,163,1020.58,GBP,MOBILE,PENDING
2899,2024-01-04,BE,169,3834.91,USD,ATM,REVERSED
2900,2024-02-28,ES,805,904.15,USD,MOBILE,PENDING
2901,2024-02-11,US,764,4866.51,GBP,BRANCH,PENDING
2902,2024-01-18,MA,158,4313.83,EUR,BRANCH,POSTED
2903,2024-03-20,DE,523,4083.52,GBP,MOBILE,PENDING
2904,2024-03-25,BE,246,3648.05,USD,ATM,REVERSED
2905,2024-01-24,NL,983,605.53,USD,ONLINE,POSTED
2906,2024-02-28,IT,203,2215.05,GBP,ONLINE,REVERSED
2907,2024-03-24,PT,989,931.56,EUR,BRANCH,POSTED
2908,2024-01-23,ES,590,4776.01,GBP,ONLINE,REVERSED
2909,2024-02-22,ES,978,504.95,USD,BRANCH,REVERSED
2910,2024-03-15,DE,655,1516.69,GBP,ONLINE,POSTED
2911,2024-01-22,UK,668,1819.1,EUR,ONLINE,PENDING
2912,2024-03-12,US,273,2089.96,USD,MOBILE,REVERSED
